Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,database_cross_reference,definition,has_alternative_id,has_exact_synonym,has_obo_format_version,has_obo_namespace,has_related_synonym,http://data.bioontology.org/metadata/obo/part_of,http://data.bioontology.org/metadata/treeView,http://purl.obolibrary.org/obo/IAO_0000231,http://purl.obolibrary.org/obo/IAO_0100001,http://www.geneontology.org/formats/oboInOwl#auto-generated-by,http://www.geneontology.org/formats/oboInOwl#created_by,http://www.geneontology.org/formats/oboInOwl#creation_date,http://www.geneontology.org/formats/oboInOwl#date,http://www.geneontology.org/formats/oboInOwl#default-namespace,http://www.geneontology.org/formats/oboInOwl#id,http://www.geneontology.org/formats/oboInOwl#saved-by,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2002/07/owl#deprecated,http://www.w3.org/2004/02/skos/core#notation,part_of
http://purl.obolibrary.org/obo/PW_0001634,alfentanil pharmacodynamics pathway,SMP:00413,"The pathway of alfentanil-target interaction and of the biochemical or physiological responses to drug. The drug is an agonist for mu opioid receptors, is classified as a restrictive drug and is almost exclusively used for anesthesia in surgery. Genetic variations can cause differences in the response of the organism to the drug.",false,,,http://purl.obolibrary.org/obo/PW_0001632,,"The pathway of alfentanil-target interaction and of the biochemical or physiological responses to drug. The drug is an agonist for mu opioid receptors, is classified as a restrictive drug and is almost exclusively used for anesthesia in surgery. Genetic variations can cause differences in the response of the organism to the drug.",,,,pathway,SMP:00413,,http://purl.obolibrary.org/obo/PW_0001632,,,,VPetri,2015-02-26T12:52:05Z,,,PW:0001634,,,alfentanil pharmacodynamics pathway,,PW:0001634,
http://purl.obolibrary.org/obo/Reactome_R-HSA-196807,Reactome_R-HSA-196807,,,true,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000227,http://purl.obolibrary.org/obo/PW_0001010,,,,,,,,,,true,Reactome:R-HSA-196807,
http://purl.obolibrary.org/obo/PW_0002197,bendroflumethiazide pharmacodynamics pathway,SMP:00090,The pathway of bendroflumethiazide-target interaction and of the biochemical or physiological responses to drug. The drug reduces sodium reabsorption in the distal convoluted tubule of kidney nephron. Genetic variations can cause differences in the response of the organism to the drug.,false,,,http://purl.obolibrary.org/obo/PW_0002195,,The pathway of bendroflumethiazide-target interaction and of the biochemical or physiological responses to drug. The drug reduces sodium reabsorption in the distal convoluted tubule of kidney nephron. Genetic variations can cause differences in the response of the organism to the drug.,,,,pathway,SMP:00090,,http://purl.obolibrary.org/obo/PW_0002195,,,,VPetri,2015-11-09T09:30:49Z,,,PW:0002197,,,bendroflumethiazide pharmacodynamics pathway,,PW:0002197,
http://purl.obolibrary.org/obo/PW_0000836,aromatase inhibitor pathway,,"Aromatase inhibitors block the last step of estrogen biosynthesis. They can be classified into first-, second- and third-generation drugs. Depending on whether they inactivate the aromatase complex irreversibly or reversibly, they can be further subdivided into type I and II, respectively. Currently, third generation drugs are being used.",false,,,http://purl.obolibrary.org/obo/PW_0000835,,"Aromatase inhibitors block the last step of estrogen biosynthesis. They can be classified into first-, second- and third-generation drugs. Depending on whether they inactivate the aromatase complex irreversibly or reversibly, they can be further subdivided into type I and II, respectively. Currently, third generation drugs are being used.",,,,pathway,,,http://purl.obolibrary.org/obo/PW_0000835,,,,VPetri,2011-01-07T05:07:46Z,,,PW:0000836,,,aromatase inhibitor pathway,,PW:0000836,
http://purl.obolibrary.org/obo/PW_0001426,neviparine pharmacodynamics pathway,SMP:00743,The pathway of neviaparine-target interaction and of the biochemical or physiological responses to drug. Neviparine is a non-nucleoside reverse transcriptase inhibitor used in combination with other antiretroviral drugs  for the treatment of HIV type. Genetic variations can cause differences in the response of the organism to the drug.,false,,,http://purl.obolibrary.org/obo/PW_0001424,,The pathway of neviaparine-target interaction and of the biochemical or physiological responses to drug. Neviparine is a non-nucleoside reverse transcriptase inhibitor used in combination with other antiretroviral drugs  for the treatment of HIV type. Genetic variations can cause differences in the response of the organism to the drug.,,,,pathway,SMP:00743,,http://purl.obolibrary.org/obo/PW_0001424,,,,VPetri,2013-07-01T12:31:48Z,,,PW:0001426,,,neviparine pharmacodynamics pathway,,PW:0001426,
http://purl.obolibrary.org/obo/PW_0001166,endocannabinoid metabolic pathway,,,false,,,http://purl.obolibrary.org/obo/PW_0001165,,,,,,pathway,,,http://purl.obolibrary.org/obo/PW_0001165,,,,VPetri,2012-11-13T09:47:42Z,,,PW:0001166,,,endocannabinoid metabolic pathway,,PW:0001166,
http://purl.obolibrary.org/obo/PW_0001221,gasotransmitter mediated signaling pathway,,"Those signaling pathway elicited by gases such as carbon monoxide, nitric oxide or hydrogen sulfide.",false,,,http://purl.obolibrary.org/obo/PW_0000059|http://purl.obolibrary.org/obo/PW_0001162,,"Those signaling pathway elicited by gases such as carbon monoxide, nitric oxide or hydrogen sulfide.",,,,pathway,,,http://purl.obolibrary.org/obo/PW_0000059|http://purl.obolibrary.org/obo/PW_0001162,,,,VPetri,2013-04-16T11:20:16Z,,,PW:0001221,,,gasotransmitter mediated signaling pathway,,PW:0001221,
http://purl.obolibrary.org/obo/PW_0000470,natriuretic peptide signaling pathway,,The natriuretic peptide family consists of three peptide hormones of diverse roles in cardiovascular as well as neuroendocrine and renal functions.,false,,,http://purl.obolibrary.org/obo/PW_0000476|http://purl.obolibrary.org/obo/PW_0000467,,The natriuretic peptide family consists of three peptide hormones of diverse roles in cardiovascular as well as neuroendocrine and renal functions.,,,,pathway,,http://purl.obolibrary.org/obo/PW_0000476,http://purl.obolibrary.org/obo/PW_0000476|http://purl.obolibrary.org/obo/PW_0000467,,,,,,,,PW:0000470,,,natriuretic peptide signaling pathway,,PW:0000470,
http://purl.obolibrary.org/obo/PW_0000399,remethylation pathway of homocysteine metabolism - cobalamin dependent,,"The predominant route of homocysteine remethylation to methionine that requires the 5-methyl tetrahydrofolate 1 carbon donor and as such, engages folate metabolism.",false,,,http://purl.obolibrary.org/obo/PW_0000398,,"The predominant route of homocysteine remethylation to methionine that requires the 5-methyl tetrahydrofolate 1 carbon donor and as such, engages folate metabolism.",,,,pathway,,http://purl.obolibrary.org/obo/PW_0000398,http://purl.obolibrary.org/obo/PW_0000398,,,,,,,,PW:0000399,,,remethylation pathway of homocysteine metabolism - cobalamin dependent,,PW:0000399,
http://purl.obolibrary.org/obo/PW_0002366,intestinal disease pathway,,Conditions affecting any segment of the intestine.,false,,,http://purl.obolibrary.org/obo/PW_0002233,,Conditions affecting any segment of the intestine.,,,,pathway,,,http://purl.obolibrary.org/obo/PW_0002233,,,,VPetri,2015-12-17T08:33:48Z,,,PW:0002366,,,intestinal disease pathway,,PW:0002366,
http://purl.obolibrary.org/obo/PW_0000423,surfactant homeostasis pathway,,,false,,,http://purl.obolibrary.org/obo/PW_0000355,,,,,,pathway,,,http://purl.obolibrary.org/obo/PW_0000355,,,,,,,,PW:0000423,,,surfactant homeostasis pathway,,PW:0000423,
http://purl.obolibrary.org/obo/PW_0001013,vitamin D signaling pathway,,The active vitamin D metabolite plays important roles in cell growth and differentiation and in immunity. Its receptor is a transcription factor nuclear receptor.,false,,,http://purl.obolibrary.org/obo/PW_0001012|http://purl.obolibrary.org/obo/PW_0001313|http://purl.obolibrary.org/obo/PW_0000716,,The active vitamin D metabolite plays important roles in cell growth and differentiation and in immunity. Its receptor is a transcription factor nuclear receptor.,,,,pathway,,,http://purl.obolibrary.org/obo/PW_0001012|http://purl.obolibrary.org/obo/PW_0001313|http://purl.obolibrary.org/obo/PW_0000716,,,,VPetri,2012-06-05T12:13:52Z,,,PW:0001013,,,vitamin D signaling pathway,,PW:0001013,
http://purl.obolibrary.org/obo/PW_0002092,galactosemia pathway,GALT deficiency pathway|classic galactosemia pathway|galactose-1-phosphate uridylyl transferase deficiency pathway|SMP:00182,A galactosemia resulting from defects in the galactose-1-phosphate uridylyltransferase enzyme GALT.,false,,,http://purl.obolibrary.org/obo/PW_0002091,,A galactosemia resulting from defects in the galactose-1-phosphate uridylyltransferase enzyme GALT.,,GALT deficiency pathway|classic galactosemia pathway|galactose-1-phosphate uridylyl transferase deficiency pathway,,pathway,SMP:00182,,http://purl.obolibrary.org/obo/PW_0002091,,,,VPetri,2015-10-21T10:22:32Z,,,PW:0002092,,,galactosemia pathway,,PW:0002092,
http://purl.obolibrary.org/obo/PW_0001762,glucagon-like peptide-2 biosynthetic pathway,GLP-2 biosynthetic pathway,The processing of the preproglucagon precursor that gives rise to glucagon-like peptide-2 (GLP-2) in the intestinal L cell and discrete sets of neurons.,false,,,http://purl.obolibrary.org/obo/PW_0001759,,The processing of the preproglucagon precursor that gives rise to glucagon-like peptide-2 (GLP-2) in the intestinal L cell and discrete sets of neurons.,,,,pathway,GLP-2 biosynthetic pathway,,http://purl.obolibrary.org/obo/PW_0001759,,,,VPetri,2015-07-14T08:55:18Z,,,PW:0001762,,,glucagon-like peptide-2 biosynthetic pathway,,PW:0001762,
http://purl.obolibrary.org/obo/PW_0001798,telmisartan pharmacodynamics pathway,SMP:00164,The pathway of telmisartan-target interaction and of the biochemical or physiological responses to drug. The drug is an antagonist of the angiotensin II receptor type 1. Genetic variations can cause differences in the response of the organism to the drug.,false,,,http://purl.obolibrary.org/obo/PW_0001796,,The pathway of telmisartan-target interaction and of the biochemical or physiological responses to drug. The drug is an antagonist of the angiotensin II receptor type 1. Genetic variations can cause differences in the response of the organism to the drug.,,,,pathway,SMP:00164,,http://purl.obolibrary.org/obo/PW_0001796,,,,VPetri,2015-08-10T15:07:26Z,,,PW:0001798,,,telmisartan pharmacodynamics pathway,,PW:0001798,
http://purl.obolibrary.org/obo/PW_0002297,fosphenytoin pharmacokinetics pathway,SMP:00618,"The pathway of processing - absorption, distribution, metabolism or elimination - of fosphenytoin, a prodrug used for the treatment of epilepsy. Genetic variations can result in changes in the availability of the drug.",false,,,http://purl.obolibrary.org/obo/PW_0002296,,"The pathway of processing - absorption, distribution, metabolism or elimination - of fosphenytoin, a prodrug used for the treatment of epilepsy. Genetic variations can result in changes in the availability of the drug.",,,,pathway,SMP:00618,,http://purl.obolibrary.org/obo/PW_0002296,,,,VPetri,2015-11-24T09:57:13Z,,,PW:0002297,,,fosphenytoin pharmacokinetics pathway,,PW:0002297,
http://purl.obolibrary.org/obo/PW_0001967,ketorolac pharmacokinetics pathway,,"The pathway of processing - absorption, distribution, metabolism or elimination - of ketorolac. Genetic variations can result in changes in the availability of the drug.",false,,,http://purl.obolibrary.org/obo/PW_0001966,,"The pathway of processing - absorption, distribution, metabolism or elimination - of ketorolac. Genetic variations can result in changes in the availability of the drug.",,,,pathway,,,http://purl.obolibrary.org/obo/PW_0001966,,,,VPetri,2015-09-24T15:11:19Z,,,PW:0001967,,,ketorolac pharmacokinetics pathway,,PW:0001967,
http://purl.obolibrary.org/obo/PW_0000135,"metabolic pathway of cofactors, vitamins, nutrients",Metabolism of vitamins and cofactors,"Those reactions involved in the synthesis, utilization and/or degradation of cofactors, vitamins and other nutrients. Cofactors are necessary for the proper function of certain proteins and enzymes; they can be inorganic such as the metal ions or the iron-sulfur cluster or organic. Organic compounds that are tightly bound to proteins are also referred to as prosthetic groups. Often, they are or are made from vitamins, compounds that are vital but in small amounts and which are insufficiently synthesized by the organism. Some of these molecules can also perform signaling functions.",false,,,http://purl.obolibrary.org/obo/PW_0000002,,"Those reactions involved in the synthesis, utilization and/or degradation of cofactors, vitamins and other nutrients. Cofactors are necessary for the proper function of certain proteins and enzymes; they can be inorganic such as the metal ions or the iron-sulfur cluster or organic. Organic compounds that are tightly bound to proteins are also referred to as prosthetic groups. Often, they are or are made from vitamins, compounds that are vital but in small amounts and which are insufficiently synthesized by the organism. Some of these molecules can also perform signaling functions.",Reactome:R-HSA-196854,,,pathway,Metabolism of vitamins and cofactors,,http://purl.obolibrary.org/obo/PW_0000002,,,,,,,,PW:0000135,,,"metabolic pathway of cofactors, vitamins, nutrients",,PW:0000135,
http://purl.obolibrary.org/obo/Reactome_R-HSA-112310,Reactome_R-HSA-112310,,,true,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000227,http://purl.obolibrary.org/obo/PW_0002423,,,,,,,,,,true,Reactome:R-HSA-112310,
http://purl.obolibrary.org/obo/PW_0000562,growth hormone signaling pathway,,"The growth hormone signaling pathway is an important regulator of postnatal development. However, despite many years of research, the molecular mechanism underlying its many actions are incompletely understood. It is believed that its actions involve direct and indirect routes. An example of the latter is the role the pathway plays in stimulating the production of insulin-like growth factor.",false,,,http://purl.obolibrary.org/obo/PW_0000467,,"The growth hormone signaling pathway is an important regulator of postnatal development. However, despite many years of research, the molecular mechanism underlying its many actions are incompletely understood. It is believed that its actions involve direct and indirect routes. An example of the latter is the role the pathway plays in stimulating the production of insulin-like growth factor.",,,,pathway,,,http://purl.obolibrary.org/obo/PW_0000467,,,,,,,,PW:0000562,,,growth hormone signaling pathway,,PW:0000562,
http://purl.obolibrary.org/obo/PW_0001061,secondary bile acid biosynthetic pathway,,"Secondary bile acids, deoxycholic and lithocholic acids, are synthesized from the primary ones by intestinal bacteria. like the primary bile acids, they need to be conjugated to glycine or taurine prior to secretion.",false,,,http://purl.obolibrary.org/obo/PW_0000039,,"Secondary bile acids, deoxycholic and lithocholic acids, are synthesized from the primary ones by intestinal bacteria. like the primary bile acids, they need to be conjugated to glycine or taurine prior to secretion.",,,,pathway,,,http://purl.obolibrary.org/obo/PW_0000039,,,,VPetri,2012-07-18T10:54:59Z,,,PW:0001061,,,secondary bile acid biosynthetic pathway,,PW:0001061,
